Point in Time[s],State of Active Resource[]
4407.556633272,0
4408.555874999,1
4408.556633272,0
4409.555874999,1
4409.556633272,0
4410.555874999,1
4410.556662436,0
4411.555874999,1
4411.556662436,0
4412.555874999,1
4412.556662436,0
4413.555874999,1
4413.556662436,0
4414.555874999,1
4414.556662436,0
4415.555874999,1
4415.556662436,0
4416.555874999,1
4416.556662436,0
4417.555874999,1
4417.556662436,0
4418.555874999,1
4418.556662436,0
4419.555874999,1
4419.556604107,0
4420.555874999,1
4420.556604107,0
4421.555874999,1
4421.556604107,0
4422.555874999,1
4422.556604107,0
4423.555874999,1
4423.556574943,0
4424.555874999,1
4424.556574943,0
4425.555874999,1
4425.556574943,0
4426.555874999,1
4426.556574943,0
4427.555874999,1
4427.556516614,0
4428.555874999,1
4428.556516614,0
4429.555874999,1
4429.556516614,0
4430.555874999,1
4430.556516614,0
4431.555874999,1
4431.556516614,0
4432.555874999,1
4432.55648745,0
4433.555874999,1
4433.55648745,0
4434.555874999,1
4434.55648745,0
4435.555874999,1
4435.55648745,0
4436.555874999,1
4436.556429121,0
4437.555874999,1
4437.556429121,0
4438.555874999,1
4438.556429121,0
4439.555874999,1
4439.556429121,0
4440.555874999,1
4440.556429121,0
4441.555874999,1
4441.556399957,0
4442.555874999,1
4442.556399957,0
4443.555874999,1
4443.556399957,0
4444.555874999,1
4444.556399957,0
4445.555874999,1
4445.556370792,0
4446.555874999,1
4446.556370792,0
4447.555874999,1
4447.556370792,0
4448.555874999,1
4448.556370792,0
4449.555874999,1
4449.556370792,0
4450.555874999,1
4450.556312464,0
4451.555874999,1
4451.556312464,0
4452.555874999,1
4452.556312464,0
