Point in Time[s],State of Active Resource[]
37942.554787878,1
37942.554787878,0
37943.553878787,1
37943.553878787,0
37944.553878787,1
37944.553878787,0
37945.553878787,1
37945.553878787,0
37946.553878787,1
37946.553878787,0
37947.553878787,1
37947.553878787,0
37948.552969696,1
37948.552969696,0
37949.552969696,1
37949.552969696,0
37950.552969696,1
37950.552969696,0
37951.552969696,1
37951.552969696,0
37952.552060606,1
37952.552060606,0
37953.552060606,1
37953.552060606,0
37954.552060606,1
37954.552060606,0
37955.552060606,1
37955.552060606,0
37956.552060606,1
37956.552060606,0
37957.550848484,1
37957.550848484,0
37958.550848484,1
37958.550848484,0
37959.550848484,1
37959.550848484,0
37960.550848484,1
37960.550848484,0
37961.549939393,1
37961.549939393,0
37962.549939393,1
37962.549939393,0
37963.549939393,1
37963.549939393,0
37964.549939393,1
37964.549939393,0
37965.549939393,1
37965.549939393,0
37966.549030303,1
37966.549030303,0
37967.549030303,1
37967.549030303,0
37968.549030303,1
37968.549030303,0
37969.549030303,1
37969.549030303,0
37970.547818181,1
37970.547818181,0
37971.547818181,1
37971.547818181,0
37972.547818181,1
37972.547818181,0
37973.547818181,1
37973.547818181,0
37974.547818181,1
37974.547818181,0
37975.54690909,1
37975.54690909,0
37976.54690909,1
37976.54690909,0
37977.54690909,1
37977.54690909,0
37978.54690909,1
37978.54690909,0
37979.546,1
37979.546,0
37980.546,1
37980.546,0
37981.546,1
37981.546,0
37982.546,1
37982.546,0
37983.546,1
37983.546,0
37984.54690909,1
37984.54690909,0
37985.54690909,1
37985.54690909,0
37986.54690909,1
37986.54690909,0
37987.54690909,1
37987.54690909,0
37988.548121212,1
37988.548121212,0
37989.548121212,1
37989.548121212,0
37990.548121212,1
37990.548121212,0
37991.548121212,1
37991.548121212,0
37992.548121212,1
37992.548121212,0
37993.549030303,1
37993.549030303,0
37994.549030303,1
37994.549030303,0
37995.549030303,1
37995.549030303,0
37996.549030303,1
37996.549030303,0
37997.549939393,1
37997.549939393,0
37998.549939393,1
37998.549939393,0
37999.549939393,1
37999.549939393,0
38000.549939393,1
38000.549939393,0
38001.549939393,1
38001.549939393,0
38002.551151515,1
38002.551151515,0
38003.551151515,1
38003.551151515,0
38004.551151515,1
38004.551151515,0
38005.551151515,1
38005.551151515,0
38006.552060606,1
38006.552060606,0
38007.552060606,1
38007.552060606,0
38008.552060606,1
38008.552060606,0
38009.552060606,1
38009.552060606,0
38010.552969696,1
38010.552969696,0
38011.552969696,1
38011.552969696,0
38012.552969696,1
38012.552969696,0
38013.552969696,1
38013.552969696,0
38014.552969696,1
38014.552969696,0
38015.553878787,1
38015.553878787,0
38016.553878787,1
38016.553878787,0
38017.553878787,1
38017.553878787,0
38018.553878787,1
38018.553878787,0
38019.555090909,1
38019.555090909,0
38020.555090909,1
38020.555090909,0
38021.555090909,1
38021.555090909,0
38022.555090909,1
38022.555090909,0
38023.555090909,1
38023.555090909,0
38024.556,1
38024.556,0
38025.556,1
38025.556,0
38026.556,1
38026.556,0
38027.556,1
38027.556,0
38028.55690909,1
38028.55690909,0
38029.55690909,1
38029.55690909,0
38030.55690909,1
38030.55690909,0
38031.55690909,1
38031.55690909,0
38032.55690909,1
38032.55690909,0
38033.558121212,1
38033.558121212,0
38034.558121212,1
38034.558121212,0
38035.558121212,1
38035.558121212,0
38036.558121212,1
38036.558121212,0
38037.559030303,1
38037.559030303,0
38038.559030303,1
38038.559030303,0
38039.559030303,1
38039.559030303,0
38040.559030303,1
38040.559030303,0
38041.559030303,1
38041.559030303,0
38042.559939393,1
38042.559939393,0
38043.559939393,1
38043.559939393,0
38044.559939393,1
38044.559939393,0
38045.559939393,1
38045.559939393,0
38046.561151515,1
38046.561151515,0
38047.561151515,1
38047.561151515,0
38048.561151515,1
38048.561151515,0
38049.561151515,1
38049.561151515,0
38050.561151515,1
38050.561151515,0
38051.562060606,1
38051.562060606,0
38052.562060606,1
38052.562060606,0
38053.562060606,1
38053.562060606,0
38054.562060606,1
38054.562060606,0
38055.562969696,1
38055.562969696,0
38056.562969696,1
38056.562969696,0
38057.562969696,1
38057.562969696,0
38058.562969696,1
38058.562969696,0
38059.562969696,1
38059.562969696,0
38060.563878787,1
38060.563878787,0
38061.563878787,1
38061.563878787,0
38062.563878787,1
38062.563878787,0
38063.563878787,1
38063.563878787,0
38064.565090909,1
38064.565090909,0
38065.565090909,1
38065.565090909,0
38066.565090909,1
38066.565090909,0
38067.565090909,1
38067.565090909,0
38068.565090909,1
38068.565090909,0
38069.566,1
38069.566,0
38070.566,1
38070.566,0
38071.566,1
38071.566,0
38072.566,1
38072.566,0
38073.566,1
38073.566,0
38074.566,1
38074.566,0
38075.566,1
38075.566,0
38076.566,1
38076.566,0
38077.566,1
38077.566,0
38078.566,1
38078.566,0
38079.566,1
38079.566,0
38080.566,1
38080.566,0
38081.566,1
38081.566,0
38082.566,1
38082.566,0
38083.566,1
38083.566,0
38084.566,1
38084.566,0
38085.566,1
38085.566,0
38086.566,1
38086.566,0
38087.566,1
38087.566,0
38088.566,1
38088.566,0
38089.566,1
38089.566,0
38090.566,1
38090.566,0
38091.566,1
38091.566,0
38092.566,1
38092.566,0
38093.566,1
38093.566,0
38094.566,1
38094.566,0
38095.566,1
38095.566,0
38096.566,1
38096.566,0
38097.566,1
38097.566,0
38098.566,1
38098.566,0
38099.566,1
38099.566,0
38100.566,1
38100.566,0
38101.566,1
38101.566,0
38102.566,1
38102.566,0
38103.566,1
38103.566,0
38104.566,1
38104.566,0
38105.566,1
38105.566,0
38106.566,1
38106.566,0
38107.566,1
38107.566,0
38108.566,1
38108.566,0
38109.566,1
38109.566,0
38110.566,1
38110.566,0
38111.566,1
38111.566,0
38112.566,1
38112.566,0
38113.566,1
38113.566,0
38114.566,1
38114.566,0
38115.566,1
38115.566,0
38116.566,1
38116.566,0
38117.566,1
38117.566,0
38118.566,1
38118.566,0
38119.566,1
38119.566,0
38120.566,1
38120.566,0
38121.566,1
38121.566,0
38122.566,1
38122.566,0
38123.566,1
38123.566,0
38124.566,1
38124.566,0
38125.566,1
38125.566,0
38126.566,1
38126.566,0
38127.566,1
38127.566,0
38128.566,1
38128.566,0
38129.566,1
38129.566,0
38130.566,1
38130.566,0
38131.566,1
38131.566,0
38132.566,1
38132.566,0
38133.566,1
38133.566,0
38134.566,1
38134.566,0
38135.566,1
38135.566,0
38136.566,1
38136.566,0
38137.566,1
38137.566,0
38138.566,1
38138.566,0
38139.566,1
38139.566,0
38140.566,1
38140.566,0
