Point in Time[s],State of Active Resource[]
34499.793009713,0
34499.910009714,1
34499.910205139,0
34500.088019428,1
34500.088410278,0
34500.793019427,1
34500.793019427,0
34500.910009714,1
34500.910205139,0
34501.088009714,1
34501.088400564,0
34501.793019427,1
34501.793019427,0
34501.910019428,1
34501.910214853,0
34502.088009714,1
34502.088400564,0
34502.793009713,1
34502.793009713,0
34502.910019428,1
34502.910214853,0
34503.088019428,1
34503.088410278,0
34503.793009713,1
34503.793009713,0
34503.910009714,1
34503.910205139,0
34504.088019428,1
34504.088410278,0
34504.793019427,1
34504.793019427,0
34504.910009714,1
34504.910205139,0
34505.088009714,1
34505.088400564,0
34505.793019427,1
34505.793019427,0
34505.910019428,1
34505.910214853,0
34506.088009714,1
34506.088400564,0
34506.793009713,1
34506.793009713,0
34506.910019428,1
34506.910214853,0
34507.088019428,1
34507.088410278,0
34507.793009713,1
34507.793009713,0
34507.910009714,1
34507.910205139,0
34508.088019428,1
34508.088410278,0
34508.793019427,1
34508.793019427,0
34508.910009714,1
34508.910205139,0
34509.088009714,1
34509.088400564,0
34509.793019427,1
34509.793019427,0
34509.910019428,1
34509.910312565,0
34510.088009714,1
34510.088400564,0
34510.793009713,1
34510.793009713,0
34510.910019428,1
34510.910312565,0
34511.088019428,1
34511.088410278,0
34511.793009713,1
34511.793009713,0
34511.910009714,1
34511.910302851,0
34512.088019428,1
34512.088410278,0
34512.793019427,1
34512.793019427,0
34512.910009714,1
34512.910302851,0
34513.088009714,1
34513.088400564,0
34513.793019427,1
34513.793019427,0
34513.910019428,1
34513.910312565,0
34514.088009714,1
34514.088400564,0
34514.793009713,1
34514.793009713,0
34514.910019428,1
34514.910312565,0
34515.088019428,1
34515.088410278,0
34515.793009713,1
34515.793009713,0
34515.910009714,1
