Point in Time[s],Power Consumption[W]
13585.121,84.0
13594.885,83.0
13604.886,83.0
13614.889,85.0
13624.916,84.0
13634.889,89.0
13644.886,85.0
13654.889,101.0
13664.889,85.0
13674.888,103.0
13684.915,107.0
13695.417,107.0
13705.148,128.0
13714.889,94.0
13724.888,83.0
13734.888,93.0
13744.917,88.0
13754.888,92.0
13764.889,86.0
13774.889,81.0
13784.889,100.0
13794.89,163.0
13804.927,88.0
13815.515,90.0
13825.187,138.0
13834.891,110.0
13844.89,83.0
13854.891,92.0
13864.919,98.0
13874.893,93.0
13884.889,86.0
13894.892,136.0
13904.891,128.0
13914.891,146.0
13924.917,93.0
13935.568,96.0
13945.115,144.0
13954.893,163.0
13964.932,154.0
13974.896,158.0
13984.923,140.0
13994.915,133.0
14004.937,152.0
14014.891,161.0
14024.912,165.0
14034.91,144.0
14044.935,107.0
14055.542,140.0
14065.126,117.0
14074.895,145.0
14084.916,151.0
14094.895,155.0
14104.921,161.0
14114.894,132.0
14124.915,151.0
14134.895,106.0
14144.914,102.0
14154.897,97.0
14164.922,127.0
14175.546,107.0
14185.561,83.0
14194.895,100.0
14204.909,82.0
14214.897,82.0
14224.922,88.0
14234.896,84.0
14244.91,84.0
14254.896,102.0
14264.91,85.0
14274.895,83.0
14284.928,113.0
14295.492,120.0
14305.517,125.0
14314.898,103.0
14324.938,85.0
14334.901,95.0
14344.928,104.0
14354.897,121.0
14364.912,102.0
14374.896,91.0
14384.917,84.0
14394.9,83.0
14404.926,105.0
14415.393,115.0
14425.409,128.0
14434.899,160.0
14444.914,107.0
14454.898,96.0
14464.924,92.0
14474.902,101.0
14484.916,85.0
14494.902,162.0
14504.916,83.0
14514.903,158.0
14524.928,83.0
14535.596,88.0
14545.621,86.0
14554.901,122.0
14564.915,83.0
14574.901,83.0
14584.923,101.0
14594.899,87.0
14604.912,81.0
14614.902,102.0
14624.915,86.0
14634.904,89.0
14644.964,102.0
14655.552,109.0
14665.565,86.0
14674.902,85.0
14681.909,91.0
14694.905,88.0
14704.922,102.0
14714.902,91.0
14724.916,102.0
14734.903,107.0
14744.915,83.0
14754.903,84.0
14764.931,132.0
14775.565,100.0
14782.144,87.0
14794.9,83.0
14802.198,84.0
14814.903,85.0
14824.926,81.0
14834.902,86.0
14842.229,85.0
14854.902,82.0
14862.242,83.0
14874.906,102.0
14884.931,93.0
14895.707,131.0
14902.397,83.0
14914.902,84.0
14922.451,81.0
14934.945,89.0
14944.972,103.0
14954.903,98.0
14962.483,86.0
14974.903,86.0
14982.492,120.0
14994.909,88.0
15004.937,109.0
15015.572,122.0
15022.561,153.0
